Subject,Block,Trial,Direction,Velocity,Blink,BlinkDuration,ResponseError
242,3,57,-1,180,1,204,5.3524
242,3,58,-1,180,1,306,3.5406
242,3,59,1,240,1,218,10.256
242,3,60,1,180,0,0,4.2593
242,3,61,-1,240,1,309,-0.35398
242,3,62,1,180,1,264,2.7258
242,3,63,-1,240,1,202,9.0964
242,3,64,-1,180,1,272,8.3084
242,3,65,-1,180,1,259,-3.1153
242,3,66,-1,180,1,352,2.0075
242,3,67,1,240,1,393,2.9126
242,3,68,-1,240,1,366,9.1889
242,3,69,1,180,1,141,6.6997
242,3,70,1,240,1,293,-0.18981
242,3,71,1,240,1,388,-10.266
242,3,72,1,180,1,0,5.0481
242,3,73,-1,240,1,0,0.2184
242,3,74,-1,180,1,353,-4.7296
242,3,75,-1,240,1,360,4.3605
242,3,76,1,180,1,51,-2.1261
242,3,77,-1,240,1,242,-0.58166
242,3,78,1,240,1,160,-7.7831
242,3,79,-1,240,1,199,-3.8147
242,3,80,1,240,1,234,7.4779
242,4,1,1,180,0,0,1.3144
242,4,2,-1,240,0,0,10.543
242,4,3,-1,180,0,0,-9.5904
242,4,4,-1,180,0,0,-4.9699
242,4,5,1,180,0,0,17.037
242,4,6,-1,180,0,0,5.1495
242,4,7,1,240,0,0,-1.7903
242,4,8,-1,180,0,0,-11.048
242,4,9,1,240,0,0,4.3967
242,4,10,1,240,0,0,-2.1223
242,4,11,-1,240,0,0,-16.552
242,4,12,1,240,0,0,-7.1345
242,4,13,-1,240,0,0,-5.6152
242,4,14,-1,180,0,0,-14.394
242,4,15,1,240,0,0,2.932
242,4,16,1,180,0,0,4.8093
242,4,17,1,180,0,0,-166.05
242,4,18,1,180,0,0,-4.565
242,4,19,1,240,0,0,-4.9789
242,4,20,-1,240,0,0,9.0435
242,4,21,1,180,0,0,1.0304
242,4,22,1,180,0,0,-1.1696
242,4,23,1,180,0,0,0.27236
242,4,24,-1,180,0,0,10.079
242,4,25,1,240,0,0,-1.4327
242,4,26,-1,240,0,0,-5.7069
242,4,27,-1,240,0,0,-2.3525
242,4,28,-1,240,0,0,-1.1805
242,4,29,-1,240,0,0,-11.129
242,4,30,-1,240,0,0,-0.0037275
242,4,31,-1,240,0,0,-8.7245
242,4,32,-1,180,0,0,1.0316
242,4,33,1,180,0,0,8.2479
242,4,34,1,180,0,0,7.9456
242,4,35,1,240,0,0,1.1669
242,4,36,-1,180,0,0,5.0002
242,4,37,1,240,0,0,8.5224
242,4,38,-1,180,0,0,-2.4817
242,4,39,-1,240,0,0,-5.4432
242,4,40,1,240,0,0,1.375
242,4,41,1,240,0,0,-8.1927
242,4,42,1,180,0,0,-167.71
242,4,43,-1,180,0,0,3.8043
242,4,44,1,240,0,0,-3.634
242,4,45,1,240,0,0,3.0993
242,4,46,-1,240,0,0,-0.59932
242,4,47,1,180,0,0,3.0095
242,4,48,1,180,0,0,2.2198
242,4,49,-1,180,0,0,8.8327
242,4,50,-1,180,0,0,-0.93726
242,4,51,1,240,0,0,4.3401
242,4,52,1,240,0,0,2.7653
242,4,53,1,240,0,0,3.2502
242,4,54,1,180,0,0,2.1118
242,4,55,1,180,0,0,13.037
242,4,56,-1,180,0,0,-3.2067
242,4,57,-1,240,0,0,-5.8483
242,4,58,-1,180,0,0,-0.019104
242,4,59,1,180,0,0,-1.4792
242,4,60,-1,240,0,0,6.3756
242,4,61,-1,240,0,0,-7.1863
242,4,62,1,180,0,0,16.472
242,4,63,1,180,0,0,5.3315
242,4,64,-1,180,0,0,-4.7064
242,4,65,-1,180,0,0,-0.088447
242,4,66,-1,240,0,0,-11.839
242,4,67,-1,240,0,0,-11.177
242,4,68,1,180,0,0,4.1647
242,4,69,1,240,0,0,-3.2239
242,4,70,-1,240,0,0,5.7581
242,4,71,1,240,0,0,7.8386
242,4,72,-1,240,0,0,5.9313
242,4,73,-1,180,0,0,-2.1293
242,4,74,-1,180,0,0,-11.137
242,4,75,-1,180,0,0,19.089
242,4,76,1,180,0,0,-17.009
242,4,77,1,240,0,0,-9.2604
242,4,78,-1,240,0,0,-3.9328
242,4,79,1,240,0,0,-12.793
242,4,80,-1,180,0,0,-2.1756
151,1,1,1,180,1,20,8.3204
151,1,2,-1,180,1,33,14.377
151,1,3,-1,240,1,0,9.7183
151,1,4,1,240,1,52,-11.997
151,1,5,1,240,1,0,-19.376
151,1,6,1,180,1,179,-6.2358
151,1,7,-1,240,1,0,17.763
151,1,8,1,240,1,138,12.252
151,1,9,-1,240,1,72,17.911
151,1,10,-1,240,1,0,4.6019
151,1,11,1,240,1,98,4.0611
151,1,12,-1,240,1,0,-2.3092
151,1,13,-1,180,1,87,8.3153
151,1,14,-1,240,1,66,11.225
151,1,15,1,180,1,137,-18.657
151,1,16,-1,180,1,58,-14.044
151,1,17,-1,240,1,78,21.834
151,1,18,-1,180,1,81,-0.0087262
151,1,19,-1,180,1,71,-9.8733
151,1,20,1,180,1,77,-10.48
151,1,21,-1,180,1,96,31.685
151,1,22,1,240,1,37,-16.676
151,1,23,1,240,1,178,-28.174
151,1,24,-1,180,1,98,2.927
151,1,25,1,180,1,106,-20.923
151,1,26,1,240,1,153,-16.828
151,1,27,1,240,1,36,-21.952
151,1,28,-1,240,1,104,97.385
151,1,29,1,240,0,0,3.7143
151,1,30,1,180,1,92,-0.21316
151,1,31,-1,180,1,109,-12.992
151,1,32,-1,180,1,77,-0.28585
151,1,33,1,180,1,95,-17.244
151,1,34,1,240,0,0,-15.304
151,1,35,1,240,1,89,-10.475
151,1,36,-1,180,1,101,-1.671
151,1,37,-1,240,1,140,5.1377
151,1,38,-1,240,1,62,10.466
151,1,39,1,180,1,78,-23.565
151,1,40,1,180,1,168,-10.886
151,1,41,-1,180,1,217,0.66908
151,1,42,1,180,1,107,-27.749
151,1,43,-1,240,1,133,6.7978
151,1,44,1,180,1,114,-10.164
151,1,45,1,240,1,188,-33.553
151,1,46,1,240,1,159,14.69
151,1,47,-1,180,1,83,-2.1479
151,1,48,1,240,1,115,-4.5604
151,1,49,-1,240,1,65,11.53
151,1,50,-1,240,1,89,-7.8586
151,1,51,-1,180,1,113,16.358
151,1,52,-1,180,1,143,-0.6949
151,1,53,-1,240,1,122,23.641
151,1,54,1,180,1,144,6.7587
151,1,55,1,180,1,44,0.22238
151,1,56,-1,180,1,98,-1.6678
151,1,57,1,240,1,105,-15.8
151,1,58,-1,180,1,61,14.938
151,1,59,1,180,1,128,-20.474
151,1,60,-1,240,1,119,-17.545
151,1,61,1,240,1,73,2.9756
151,1,62,-1,240,1,116,4.071
151,1,63,-1,240,1,120,41.762
151,1,64,1,240,1,65,3.8206
151,1,65,-1,180,1,96,3.9155
151,1,66,1,180,1,188,8.1505
151,1,67,-1,240,1,72,0.61342
151,1,68,-1,180,1,173,20.816
151,1,69,-1,180,1,96,28.9
151,1,70,-1,180,1,162,33.164
151,1,71,1,240,1,106,-16.908
151,1,72,1,240,1,143,6.4003
151,1,73,1,180,1,146,18.315
151,1,74,1,240,1,49,-2.4215
151,1,75,1,180,0,0,-0.75101
151,1,76,-1,240,1,0,16.456
151,1,77,1,180,1,0,2.3041
151,1,78,1,180,1,74,6.133
151,1,79,-1,240,1,124,6.2617
151,1,80,1,180,1,142,-15.865
151,2,1,1,240,0,0,-30.305
151,2,2,1,180,0,0,-19.363
151,2,3,-1,240,0,0,-11.593
151,2,4,1,240,0,0,-22.121
151,2,5,-1,180,0,0,3.1334
151,2,6,-1,240,0,0,-6.2147
151,2,7,1,180,0,0,-29.56
151,2,8,-1,180,0,0,-13.78
151,2,9,-1,240,0,0,1.8677
151,2,10,-1,180,0,0,-5.1481
151,2,11,1,180,0,0,2.4488
151,2,12,1,180,0,0,-5.79
151,2,13,1,180,0,0,-2.144
151,2,14,1,180,0,0,-9.8227
151,2,15,-1,240,0,0,-2.3861
151,2,16,-1,180,0,0,8.4229
151,2,17,-1,240,0,0,7.9717
151,2,18,1,180,0,0,-7.2234
151,2,19,-1,240,0,0,24.992
151,2,20,1,180,0,0,-35.469
151,2,21,1,180,0,0,-31.949
151,2,22,1,240,0,0,-8.0099
151,2,23,-1,240,0,0,16.042
151,2,24,-1,240,0,0,2.3988
151,2,25,-1,180,0,0,-24.462
151,2,26,1,240,0,0,-8.4102
151,2,27,1,180,0,0,-19.409
151,2,28,1,240,0,0,-17.21
151,2,29,-1,240,0,0,0.62636
151,2,30,-1,240,0,0,-4.2902
151,2,31,1,240,0,0,-21.289
151,2,32,-1,180,0,0,12.152
151,2,33,-1,180,0,0,-3.0882
151,2,34,-1,180,0,0,-10.061
151,2,35,1,180,0,0,4.2236
151,2,36,-1,240,0,0,-1.1389
151,2,37,1,240,0,0,-36.465
151,2,38,1,240,0,0,11.354
151,2,39,-1,240,0,0,5.0824
151,2,40,1,180,0,0,-45.9
151,2,41,-1,180,0,0,-16.348
151,2,42,1,240,0,0,-27.738
151,2,43,-1,180,0,0,8.7085
151,2,44,1,180,0,0,-18.992
151,2,45,-1,180,0,0,-1.5873
151,2,46,-1,180,0,0,18.049
151,2,47,-1,240,0,0,-44.075
151,2,48,-1,180,0,0,2.9841
151,2,49,1,240,0,0,-5.7801
151,2,50,1,240,0,0,-0.55449
151,2,51,-1,180,0,0,27.465
151,2,52,1,240,0,0,-22.397
151,2,53,1,240,0,0,-0.8283
151,2,54,-1,180,0,0,-27.233
151,2,55,-1,180,0,0,4.5011
151,2,56,-1,240,0,0,17.285
151,2,57,-1,240,0,0,16.346
151,2,58,-1,180,0,0,45.656
151,2,59,-1,240,0,0,-6.7516
151,2,60,1,240,0,0,3.6564
151,2,61,1,180,0,0,-22.109
151,2,62,1,180,0,0,-19.072
151,2,63,-1,180,0,0,3.617
151,2,64,-1,240,0,0,-15.674
151,2,65,1,240,0,0,-18.419
151,2,66,1,240,0,0,9.1765
151,2,67,1,240,0,0,-27.443
151,2,68,-1,240,0,0,-29.278
151,2,69,1,180,0,0,-8.9743
151,2,70,1,180,0,0,13.145
151,2,71,1,180,0,0,-10.426
151,2,72,-1,180,0,0,17.163
151,2,73,-1,240,0,0,-7.9833
151,2,74,1,240,0,0,-20.55
151,2,75,1,240,0,0,6.775
151,2,76,1,180,0,0,9.5143
151,2,77,1,180,0,0,-19.797
151,2,78,1,240,0,0,17.182
151,2,79,-1,180,0,0,18.266
151,2,80,-1,240,0,0,23.126
151,3,1,-1,240,1,45,-30.06
151,3,2,-1,240,1,76,-15.495
151,3,3,1,240,1,54,-16.228
151,3,4,1,180,1,65,-14.412
151,3,5,-1,240,1,76,7.9386
151,3,6,-1,180,1,111,3.0345
151,3,7,1,240,1,64,-23.635
151,3,8,1,180,1,97,-12.976
151,3,9,1,180,1,140,0.74101
151,3,10,-1,240,1,15,-8.5596
151,3,11,1,240,1,45,-6.0162
151,3,12,1,240,1,109,-5.0064
151,3,13,-1,180,1,108,0.042777
151,3,14,1,240,1,122,-32.805
151,3,15,1,180,1,41,-31.792
151,3,16,-1,180,1,102,-4.7071
151,3,17,-1,180,1,79,24.687
151,3,18,1,240,1,152,-27.918
151,3,19,-1,180,1,183,12.591
151,3,20,-1,180,1,101,-4.1027
151,3,21,1,180,1,135,6.2196
151,3,22,-1,240,1,146,-7.7436
151,3,23,-1,240,1,134,-4.0975
151,3,24,-1,240,1,129,72.936
151,3,25,1,180,1,122,-26.716
151,3,26,1,180,1,107,-12.213
151,3,27,1,240,1,144,-26.053
151,3,28,-1,180,1,198,21.78
151,3,29,-1,180,1,100,13.626
151,3,30,1,180,1,75,10.279
151,3,31,1,240,1,72,-24.357
151,3,32,-1,180,1,150,-3.9064
151,3,33,-1,240,1,81,9.9357
151,3,34,-1,180,1,105,13.939
151,3,35,-1,180,1,131,1.5622
151,3,36,1,180,1,78,-33.681
151,3,37,1,180,1,101,12.403
151,3,38,1,240,1,101,3.474
151,3,39,-1,240,1,131,10.445
151,3,40,-1,180,1,99,-12.081
151,3,41,1,240,1,101,-1.9183
151,3,42,1,180,1,85,-23.847
151,3,43,1,180,1,71,9.2895
151,3,44,1,240,1,103,-14.528
151,3,45,1,180,1,81,-20.606
151,3,46,-1,240,1,87,6.902
151,3,47,-1,240,1,77,5.3158
151,3,48,1,180,1,126,-47.328
151,3,49,-1,240,1,27,5.5261
151,3,50,1,180,1,113,-9.4955
151,3,51,-1,180,1,145,-12.541
151,3,52,1,180,1,82,-2.9935
151,3,53,1,240,1,65,17.965
151,3,54,-1,240,1,128,22.138
151,3,55,-1,240,1,127,29.342
151,3,56,-1,180,1,99,14.202
151,3,57,-1,180,1,97,27.693
151,3,58,1,240,1,140,18.836
151,3,59,-1,240,1,93,-2.9314
151,3,60,1,180,1,133,4.2103
151,3,61,1,240,1,162,-17.134
151,3,62,-1,240,1,94,16.154
151,3,63,-1,180,1,131,12.942
151,3,64,-1,240,1,117,31.142
151,3,65,-1,180,1,134,7.3931
151,3,66,1,180,1,89,-8.302
151,3,67,1,240,1,145,-8.8293
151,3,68,1,180,1,196,-9.8974
151,3,69,1,240,1,104,14.918
151,3,70,1,180,1,190,-24.117
151,3,71,1,240,1,83,6.322
151,3,72,1,240,1,206,39.201
151,3,73,-1,240,1,101,5.0562
151,3,74,-1,240,1,143,-15.219
151,3,75,-1,180,1,92,3.4148
151,3,76,-1,180,1,143,6.3851
151,3,77,1,240,1,108,-24.437
151,3,78,-1,180,1,170,31.169
151,3,79,1,240,1,146,-19.379
151,3,80,-1,240,1,86,-11.324
151,4,1,-1,180,0,0,-5.9102
151,4,2,1,240,0,0,7.543
151,4,3,-1,240,0,0,5.7045
151,4,4,1,240,0,0,-5.4394
151,4,5,1,180,0,0,5.2371
151,4,6,-1,180,0,0,0.91331
151,4,7,-1,180,0,0,-15.557
151,4,8,-1,180,0,0,15.679
151,4,9,-1,180,0,0,27.664
151,4,10,-1,240,0,0,14.293
151,4,11,1,240,0,0,-11.168
151,4,12,1,240,0,0,-2.2338
151,4,13,1,240,0,0,-13.246
151,4,14,1,240,0,0,-5.2475
151,4,15,1,180,0,0,-7.1394
151,4,16,-1,240,0,0,-16.113
151,4,17,-1,180,0,0,7.0394
151,4,18,1,180,0,0,-18.035
151,4,19,-1,180,0,0,1.414
151,4,20,1,180,0,0,-12.515
151,4,21,-1,180,0,0,6.7277
151,4,22,1,180,0,0,-0.98601
151,4,23,-1,180,0,0,12.516
151,4,24,-1,180,0,0,-13.501
151,4,25,-1,180,0,0,-13.853
151,4,26,1,240,0,0,-30.225
151,4,27,-1,180,0,0,-35.992
151,4,28,-1,240,0,0,2.3812
151,4,29,1,180,0,0,0.75414
151,4,30,-1,240,0,0,7.9018
151,4,31,-1,180,0,0,15.474
151,4,32,1,180,0,0,4.6002
151,4,33,-1,240,0,0,4.0189
151,4,34,-1,180,0,0,30.98
151,4,35,1,240,0,0,8.5597
151,4,36,-1,180,0,0,12.662
151,4,37,-1,180,0,0,-1.856
151,4,38,1,240,0,0,8.6303
151,4,39,1,180,0,0,-14.21
151,4,40,1,240,0,0,-10.845
151,4,41,1,240,0,0,10.572
151,4,42,1,180,0,0,-14.325
151,4,43,1,180,0,0,-28.625
151,4,44,-1,240,0,0,-3.5698
151,4,45,-1,240,0,0,6.3932
151,4,46,1,240,0,0,-28.499
151,4,47,-1,180,0,0,0.46717
151,4,48,1,180,0,0,-1.8355
151,4,49,1,240,0,0,3.1346
151,4,50,-1,180,0,0,12.627
151,4,51,1,180,0,0,-38.681
151,4,52,-1,240,0,0,-1.6272
151,4,53,1,180,0,0,-23.673
151,4,54,1,180,0,0,19.808
151,4,55,1,180,0,0,-4.6671
151,4,56,-1,240,0,0,36.812
151,4,57,1,240,0,0,-17.057
151,4,58,1,180,0,0,-18.414
151,4,59,1,240,0,0,-23.38
151,4,60,1,240,0,0,-32.52
151,4,61,1,240,0,0,7.2943
151,4,62,1,240,0,0,-8.3187
151,4,63,-1,180,0,0,1.9699
151,4,64,1,240,0,0,3.3367
151,4,65,1,180,0,0,4.5567
151,4,66,-1,240,1,0,7.2388
151,4,67,-1,240,0,0,6.1603
151,4,68,-1,240,0,0,15.548
151,4,69,1,240,0,0,-1.2236
151,4,70,-1,240,0,0,27.031
151,4,71,-1,240,0,0,0.92531
151,4,72,-1,180,0,0,-2.3599
151,4,73,1,180,0,0,-22.909
151,4,74,1,180,0,0,4.0211
151,4,75,-1,240,0,0,21.309
151,4,76,-1,240,0,0,-2.6857
151,4,77,-1,240,0,0,24.803
151,4,78,-1,240,0,0,1.0337
151,4,79,1,180,0,0,-6.8572
151,4,80,-1,240,0,0,-21.868
723,1,1,-1,180,0,0,15.059
723,1,2,-1,240,1,85,-4.5574
723,1,3,1,240,1,102,-0.33071
723,1,4,1,180,1,0,-5.2282
723,1,5,-1,240,1,0,11.719
723,1,6,1,180,1,15,0.65673
723,1,7,-1,240,1,117,11.304
723,1,8,-1,180,1,114,-11.739
723,1,9,1,180,1,100,-10.861
723,1,10,-1,240,1,88,4.4204
723,1,11,1,240,0,0,-8.7845
723,1,12,1,240,1,90,-2.5162
723,1,13,-1,240,1,123,5.7491
723,1,14,1,180,1,115,12.758
723,1,15,1,180,1,118,3.8689
723,1,16,1,240,1,115,-25.655
723,1,17,-1,240,1,108,-2.1184
723,1,18,1,180,1,113,-11.19
723,1,19,1,180,1,0,5.2118
723,1,20,1,180,1,137,-5.6547
723,1,21,-1,240,1,0,10.52
723,1,22,1,180,1,101,-10.546
723,1,23,-1,180,1,124,-9.833
723,1,24,1,180,1,126,-9.9166
723,1,25,1,240,1,104,-4.0661
723,1,26,-1,180,1,116,-12.044
723,1,27,1,240,1,93,-7.9427
723,1,28,-1,180,1,136,-4.4352
723,1,29,1,180,1,109,9.4031
723,1,30,1,180,1,0,-3.3767
723,1,31,1,180,1,111,-16.003
723,1,32,-1,180,1,0,-9.4541
723,1,33,-1,180,1,0,-0.3542
723,1,34,1,240,1,11,4.6673
723,1,35,-1,180,1,0,-15.233
723,1,36,1,240,1,56,-3.4618
723,1,37,1,240,1,118,-21.423
723,1,38,1,240,1,95,-16.97
723,1,39,1,240,1,0,13.978
723,1,40,-1,180,1,0,-6.0367
723,1,41,-1,180,0,0,2.6725
723,1,42,-1,180,1,108,3.5806
723,1,43,-1,180,1,0,-3.4432
723,1,44,-1,180,1,0,-4.4243
723,1,45,-1,240,1,120,-27.896
723,1,46,-1,240,1,0,-9.7265
723,1,47,1,240,1,129,-1.6776
723,1,48,-1,240,1,0,-12.71
723,1,49,1,180,1,136,-27.925
723,1,50,1,180,1,120,2.2533
723,1,51,-1,180,1,129,-10.698
723,1,52,-1,180,1,122,-19.443
723,1,53,1,240,1,125,-2.2203
723,1,54,1,180,1,72,-14.302
723,1,55,-1,180,1,112,-5.4737
723,1,56,-1,240,1,112,-7.2644
723,1,57,-1,240,1,90,6.7568
723,1,58,-1,240,1,115,-0.019052
723,1,59,1,240,1,111,-12.316
723,1,60,1,240,1,130,-0.56223
723,1,61,-1,240,1,132,-7.6365
723,1,62,1,180,1,112,-5.9815
723,1,63,1,180,1,0,-14.395
723,1,64,-1,240,1,127,11.732
723,1,65,-1,180,1,0,-3.7329
723,1,66,-1,240,1,84,-22.399
723,1,67,1,240,1,100,7.8449
723,1,68,-1,240,1,28,-2.1792
723,1,69,-1,180,1,62,-15.873
723,1,70,-1,240,1,0,-5.5924
723,1,71,1,240,1,95,-3.5877
723,1,72,1,240,1,116,13.018
723,1,73,1,180,1,105,-4.7911
723,1,74,-1,240,1,141,-11.149
723,1,75,1,180,1,120,-9.7643
723,1,76,-1,180,1,156,0.081708
723,1,77,-1,240,1,65,-25.767
723,1,78,-1,180,1,124,-2.3885
723,1,79,1,240,1,0,-4.466
723,1,80,1,240,1,91,-14.357
723,2,1,1,240,0,0,2.577
723,2,2,1,240,0,0,-18.282
723,2,3,1,180,0,0,9.9853
723,2,4,-1,240,0,0,-5.9664
723,2,5,1,240,0,0,7.6433
723,2,6,-1,180,0,0,-9.7496
723,2,7,1,180,0,0,-8.1058
723,2,8,1,240,0,0,-11.571
723,2,9,-1,240,0,0,-0.32285
723,2,10,1,180,0,0,3.2522
723,2,11,-1,240,0,0,-5.0765
723,2,12,-1,180,0,0,10.12
723,2,13,1,180,0,0,-19.442
723,2,14,-1,180,0,0,3.4228
723,2,15,-1,240,0,0,-9.3524
723,2,16,-1,180,0,0,-8.8275
723,2,17,1,180,1,29,-18.36
723,2,18,-1,240,0,0,-8.4468
723,2,19,1,180,0,0,-1.2393
723,2,20,1,240,0,0,-9.8345
723,2,21,1,180,0,0,-8.7599
723,2,22,-1,240,0,0,-2.6257
723,2,23,-1,240,0,0,-5.4626
723,2,24,-1,180,0,0,-6.8206
723,2,25,1,240,0,0,-0.22052
723,2,26,1,180,0,0,-1.1941
723,2,27,-1,240,0,0,-0.83066
723,2,28,-1,240,0,0,-1.6669
723,2,29,1,240,0,0,5.5334
723,2,30,1,180,0,0,-24.944
723,2,31,-1,240,0,0,-1.7371
723,2,32,-1,180,0,0,-19.115
723,2,33,-1,180,0,0,-4.9791
723,2,34,1,180,0,0,-8.9863
723,2,35,1,180,1,122,-10.015
723,2,36,1,240,0,0,-6.8884
723,2,37,-1,180,0,0,-2.7235
723,2,38,1,180,0,0,-2.1567
723,2,39,1,240,0,0,0.17341
723,2,40,1,180,1,144,8.0576
723,2,41,-1,240,0,0,-5.9803
723,2,42,1,240,0,0,-5.5111
723,2,43,1,180,0,0,-6.5143
723,2,44,-1,240,0,0,-2.5595
723,2,45,-1,180,0,0,-2.3013
723,2,46,1,240,0,0,-13.151
723,2,47,-1,180,0,0,-2.2897
723,2,48,1,240,0,0,-21.682
723,2,49,-1,240,0,0,-0.77477
723,2,50,1,240,0,0,-10.483
723,2,51,-1,240,0,0,-13.315
723,2,52,-1,240,0,0,7.9383
723,2,53,-1,180,0,0,0.12068
723,2,54,1,240,0,0,-8.303
723,2,55,-1,180,0,0,-8.2174
723,2,56,1,240,0,0,-4.1328
723,2,57,-1,180,0,0,-9.7056
723,2,58,-1,180,0,0,-0.1038
723,2,59,1,180,1,129,9.2006
723,2,60,-1,240,0,0,2.9261
723,2,61,-1,240,0,0,-17.263
723,2,62,1,180,0,0,-1.4171
723,2,63,-1,180,1,106,2.9842
723,2,64,-1,240,0,0,3.7462
723,2,65,-1,240,0,0,-12.683
723,2,66,-1,180,0,0,-4.0584
723,2,67,-1,180,0,0,-1.0544
723,2,68,-1,180,0,0,6.7588
723,2,69,1,180,0,0,2.0273
723,2,70,1,180,0,0,3.3817
723,2,71,1,240,0,0,-8.8437
723,2,72,-1,180,0,0,-0.82176
723,2,73,1,180,0,0,-0.31899
723,2,74,1,240,0,0,10.67
723,2,75,1,240,0,0,-10.181
723,2,76,1,240,0,0,-5.4724
723,2,77,1,180,0,0,-1.0928
723,2,78,1,240,0,0,1.6774
723,2,79,-1,240,0,0,-4.2496
723,2,80,-1,180,0,0,-0.31453
723,3,1,1,180,0,0,-7.3531
723,3,2,1,240,1,144,-2.8073
723,3,3,-1,240,0,0,-7.7352
723,3,4,1,180,1,129,-0.2768
723,3,5,-1,180,1,104,1.1445
723,3,6,1,240,1,28,2.7785
723,3,7,1,240,1,48,6.1311
723,3,8,1,180,1,54,-4.4372
723,3,9,-1,180,1,49,-1.0226
723,3,10,-1,180,1,71,-4.4544
723,3,11,-1,240,1,90,-6.3289
723,3,12,-1,240,1,65,-13.258
723,3,13,-1,240,1,101,-3.0842
723,3,14,1,240,1,48,-5.9017
723,3,15,-1,240,1,54,3.5977
723,3,16,-1,240,0,0,15.335
723,3,17,1,180,1,109,-7.9501
723,3,18,1,240,1,94,4.7097
723,3,19,1,180,1,81,-8.336
723,3,20,1,180,1,97,-4.1417
723,3,21,1,240,1,0,6.7369
723,3,22,-1,180,1,103,2.9578
723,3,23,-1,180,1,0,-2.8332
723,3,24,1,180,1,116,2.4086
723,3,25,-1,240,1,85,-11.395
723,3,26,-1,180,1,77,-20.567
723,3,27,-1,180,1,0,-5.7019
723,3,28,-1,180,1,91,-1.2561
723,3,29,-1,240,1,123,-8.1274
723,3,30,1,240,1,78,0.37395
723,3,31,-1,240,1,106,-20.334
723,3,32,1,240,1,89,-7.0895
723,3,33,-1,240,1,110,-9.654
723,3,34,1,180,0,128,0.40134
723,3,35,-1,180,1,0,-6.424
723,3,36,-1,240,1,116,-12.468
723,3,37,1,180,1,103,11.749
723,3,38,1,180,1,98,1.7723
723,3,39,1,240,1,110,-14.299
723,3,40,-1,180,1,0,-1.9268
723,3,41,-1,180,1,107,-4.5436
723,3,42,1,240,1,86,3.8511
723,3,43,1,180,1,0,-0.015556
723,3,44,-1,240,1,109,-2.838
723,3,45,1,180,1,57,-10.432
723,3,46,1,240,1,85,1.721
723,3,47,-1,240,1,15,-2.4535
723,3,48,-1,240,1,91,-11.723
723,3,49,1,240,1,84,-4.6547
723,3,50,1,180,1,93,-2.9145
723,3,51,1,240,1,85,-3.4306
723,3,52,-1,180,1,85,-2.4428
723,3,53,1,180,1,97,-5.3847
723,3,54,-1,240,1,87,-27.152
723,3,55,-1,240,1,129,-10.888
723,3,56,1,240,1,76,0.36973
723,3,57,-1,180,1,15,-11.426
723,3,58,1,240,1,78,9.9458
723,3,59,1,240,1,15,-9.4403
723,3,60,1,180,1,107,3.8636
723,3,61,-1,180,1,124,-9.1292
723,3,62,-1,180,1,93,-5.861
723,3,63,1,180,1,97,-7.9607
723,3,64,1,240,1,72,5.36
723,3,65,-1,240,1,66,-7.6047
723,3,66,-1,240,1,0,-9.8784
723,3,67,-1,180,1,0,-3.7064
723,3,68,1,180,1,118,-1.5111
723,3,69,-1,240,1,78,-4.1318
723,3,70,1,180,1,110,-8.0941
723,3,71,-1,180,1,101,-17.449
723,3,72,1,240,1,96,9.1131
723,3,73,-1,180,1,15,3.9099
723,3,74,1,240,1,72,10.237
723,3,75,-1,180,1,0,1.008
723,3,76,-1,240,1,112,-4.0212
723,3,77,1,180,1,84,-27.12
723,3,78,1,180,1,103,-10.482
723,3,79,-1,180,1,111,-5.7972
723,3,80,1,240,1,115,6.4302
723,4,1,1,240,0,0,0.020031
723,4,2,-1,240,0,0,-31.432
723,4,3,1,240,0,0,-8.9875
723,4,4,1,180,0,0,-23.199
723,4,5,1,180,0,0,-5.4603
723,4,6,-1,240,0,0,-2.1222
723,4,7,-1,240,0,0,-5.1683
723,4,8,-1,180,0,0,2.1346
723,4,9,1,240,0,0,-8.5706
723,4,10,-1,180,0,0,-5.6117
723,4,11,1,180,0,0,1.2894
723,4,12,-1,180,0,0,-18.252
723,4,13,-1,240,0,0,-18.499
723,4,14,-1,240,0,0,-13.593
723,4,15,1,180,0,0,-9.3732
723,4,16,-1,240,0,0,-6.9179
723,4,17,1,180,0,0,-16.933
723,4,18,1,240,0,0,7.2146
723,4,19,1,240,0,0,9.5051
723,4,20,1,180,0,0,-5.7942
723,4,21,-1,240,0,0,-0.15944
723,4,22,1,240,0,0,6.2554
723,4,23,-1,180,0,0,-9.5429
723,4,24,1,180,0,0,-25.075
723,4,25,1,240,0,0,-2.0374
723,4,26,-1,240,0,0,-19.673
723,4,27,1,180,0,0,-6.1028
723,4,28,1,240,0,0,-4.4447
723,4,29,-1,180,0,0,-10.251
723,4,30,-1,240,1,15,-28.247
723,4,31,1,180,0,0,-3.0808
723,4,32,1,240,0,0,-2.338
723,4,33,-1,180,0,0,-13.679
723,4,34,-1,180,0,0,-1.804
723,4,35,-1,240,0,0,-9.0267
723,4,36,1,240,0,0,0.13742
723,4,37,1,180,0,0,-13.426
723,4,38,-1,240,0,0,-6.8752
723,4,39,-1,180,0,0,-6.8446
723,4,40,1,180,0,0,-3.2631
723,4,41,1,180,0,0,3.8288
723,4,42,1,180,0,0,-4.2625
723,4,43,1,240,0,0,-15.547
723,4,44,1,240,0,0,-12.826
723,4,45,1,240,0,0,10.683
